epoch,t_rel,en0_opkts,en0_oerrs,en7_opkts,en7_oerrs
1788069364.425,159.443,105,0,6521,0
1788069364.655,159.672,105,0,6522,0
1788069364.888,159.906,105,0,6527,0
1788069365.118,160.136,105,0,6527,0
1788069365.355,160.373,106,0,6528,0
1788069365.663,160.680,106,0,6534,0
1788069365.954,160.972,106,0,6546,0
1788069366.184,161.201,106,0,6555,0
1788069366.418,161.436,106,0,6566,0
1788069366.648,161.666,106,0,6574,0
1788069366.882,161.899,106,0,6582,0
1788069367.264,162.281,110,0,6609,0
1788069367.495,162.513,110,0,6632,0
1788069367.757,162.774,111,0,6661,0
1788069368.023,163.041,111,0,6674,0
1788069368.279,163.297,111,0,6684,0
1788069368.510,163.528,111,0,6692,0
1788069368.743,163.761,111,0,6703,0
1788069368.990,164.008,111,0,6711,0
1788069369.248,164.266,111,0,6722,0
1788069369.473,164.491,111,0,6733,0
1788069369.710,164.728,111,0,6742,0
1788069369.937,164.955,111,0,6752,0
1788069370.165,165.183,111,0,6760,0
1788069370.398,165.415,111,0,6768,0
1788069370.630,165.647,112,0,6772,0
1788069370.856,165.874,112,0,6776,0
1788069371.089,166.106,112,0,6776,0
1788069371.317,166.334,112,0,6776,0
1788069371.548,166.566,112,0,6776,0
1788069371.779,166.796,112,0,6779,0
1788069372.002,167.019,112,0,6781,0
1788069372.237,167.255,112,0,6781,0
1788069372.464,167.482,112,0,6796,0
1788069372.698,167.716,112,0,6796,0
1788069372.927,167.945,112,0,6799,0
1788069373.153,168.170,112,0,6799,0
1788069373.392,168.410,112,0,6805,0
1788069373.623,168.641,112,0,6861,0
1788069373.853,168.871,112,0,6862,0
1788069374.087,169.105,112,0,6866,0
1788069374.314,169.332,112,0,6874,0
1788069374.546,169.564,112,0,6885,0
1788069374.774,169.792,112,0,6893,0
1788069375.003,170.021,112,0,6903,0
1788069375.233,170.251,112,0,6913,0
1788069375.453,170.471,112,0,6921,0
1788069375.687,170.704,112,0,6929,0
1788069375.923,170.941,112,0,6939,0
1788069376.156,171.173,112,0,6948,0
1788069376.390,171.408,112,0,6965,0
1788069376.622,171.640,112,0,6974,0
1788069376.850,171.868,112,0,6982,0
1788069377.085,172.103,112,0,6993,0
1788069377.311,172.329,112,0,7001,0
1788069377.543,172.561,112,0,7011,0
1788069377.768,172.785,112,0,7019,0
1788069377.996,173.013,112,0,7053,0
1788069378.223,173.241,112,0,7064,0
1788069378.451,173.469,112,0,7072,0
1788069378.684,173.702,116,0,7080,0
1788069378.913,173.931,116,0,7086,0
1788069379.145,174.163,116,0,7086,0
1788069379.381,174.399,116,0,7086,0
1788069379.607,174.625,117,0,7087,0
1788069379.845,174.863,117,0,7088,0
1788069380.077,175.095,117,0,7091,0
1788069380.309,175.326,117,0,7095,0
1788069380.540,175.557,117,0,7095,0
1788069380.764,175.782,117,0,7098,0
1788069380.998,176.016,117,0,7098,0
1788069381.231,176.249,117,0,7100,0
1788069381.457,176.475,117,0,7101,0
1788069381.690,176.708,117,0,7102,0
1788069381.923,176.941,117,0,7103,0
1788069382.147,177.165,117,0,7105,0
1788069382.378,177.396,117,0,7117,0
1788069382.605,177.623,117,0,7127,0
1788069382.840,177.858,117,0,7138,0
1788069383.069,178.087,117,0,7146,0
1788069383.302,178.319,117,0,7154,0
1788069383.535,178.553,117,0,7162,0
1788069383.768,178.786,118,0,7173,0
1788069384.000,179.018,118,0,7181,0
1788069384.237,179.255,118,0,7191,0
1788069384.460,179.478,118,0,7199,0
1788069384.693,179.711,118,0,7209,0
1788069384.930,179.948,118,0,7220,0
1788069385.153,180.170,118,0,7229,0
1788069385.389,180.407,118,0,7238,0
1788069385.616,180.634,118,0,7249,0
1788069385.849,180.867,118,0,7260,0
1788069386.080,181.098,118,0,7270,0
1788069386.308,181.326,118,0,7279,0
1788069386.540,181.557,118,0,7287,0
1788069386.775,181.793,118,0,7297,0
1788069387.003,182.021,118,0,7305,0
1788069387.239,182.257,118,0,7317,0
1788069387.465,182.483,118,0,7317,0
1788069387.700,182.717,118,0,7317,0
1788069387.931,182.948,118,0,7327,0
1788069388.161,183.178,118,0,7327,0
1788069388.396,183.414,118,0,7329,0
1788069388.634,183.652,118,0,7329,0
1788069388.859,183.876,118,0,7329,0
1788069389.086,184.103,118,0,7329,0
1788069389.315,184.333,118,0,7330,0
1788069389.545,184.563,118,0,7332,0
1788069389.779,184.797,118,0,7332,0
1788069390.003,185.020,118,0,7333,0
1788069390.239,185.256,118,0,7333,0
1788069390.469,185.487,118,0,7335,0
1788069390.700,185.718,118,0,7335,0
1788069390.939,185.957,118,0,7344,0
1788069391.164,186.182,118,0,7354,0
1788069391.396,186.414,118,0,7362,0
1788069391.629,186.647,118,0,7371,0
1788069391.853,186.871,118,0,7381,0
1788069392.088,187.106,118,0,7391,0
1788069392.321,187.339,118,0,7400,0
1788069392.551,187.569,119,0,7411,0
1788069392.787,187.805,119,0,7419,0
1788069393.014,188.032,119,0,7430,0
1788069393.246,188.264,119,0,7438,0
1788069393.481,188.498,119,0,7446,0
1788069393.709,188.727,120,0,7457,0
1788069393.943,188.961,120,0,7465,0
1788069394.176,189.194,120,0,7475,0
1788069394.407,189.425,120,0,7484,0
1788069394.642,189.660,120,0,7494,0
1788069394.867,189.885,120,0,7502,0
1788069395.099,190.116,120,0,7512,0
1788069395.335,190.353,120,0,7523,0
1788069395.562,190.580,120,0,7531,0
1788069395.798,190.815,120,0,7532,0
1788069396.033,191.051,120,0,7533,0
1788069396.261,191.279,120,0,7534,0
1788069396.490,191.508,120,0,7540,0
1788069396.721,191.739,120,0,7542,0
1788069396.952,191.970,121,0,7545,0
1788069397.183,192.201,121,0,7545,0
1788069397.409,192.427,122,0,7546,0
1788069397.650,192.668,122,0,7546,0
1788069397.878,192.895,122,0,7546,0
1788069398.104,193.122,122,0,7548,0
1788069398.330,193.348,122,0,7548,0
1788069398.557,193.575,122,0,7548,0
1788069398.783,193.801,122,0,7548,0
1788069399.015,194.033,122,0,7549,0
1788069399.247,194.265,122,0,7568,0
1788069399.478,194.495,122,0,7578,0
1788069399.709,194.727,122,0,7586,0
1788069399.944,194.961,122,0,7597,0
1788069400.171,195.189,122,0,7606,0
1788069400.397,195.415,122,0,7616,0
1788069400.624,195.642,122,0,7626,0
1788069400.852,195.870,122,0,7637,0
1788069401.082,196.100,122,0,7649,0
1788069401.311,196.329,122,0,7657,0
1788069401.543,196.560,122,0,7666,0
1788069401.765,196.783,122,0,7676,0
1788069401.996,197.013,123,0,7686,0
1788069402.226,197.243,123,0,7695,0
1788069402.456,197.473,123,0,7707,0
1788069402.684,197.702,127,0,7715,0
1788069402.915,197.933,127,0,7723,0
1788069403.139,198.156,127,0,7733,0
1788069403.362,198.379,127,0,7741,0
1788069403.595,198.613,127,0,7750,0
1788069403.823,198.841,127,0,7762,0
1788069404.053,199.071,127,0,7762,0
1788069404.280,199.298,127,0,7762,0
1788069404.502,199.520,127,0,7762,0
1788069404.737,199.755,127,0,7765,0
1788069404.967,199.984,127,0,7765,0
1788069405.198,200.216,127,0,7767,0
1788069405.428,200.446,127,0,7767,0
1788069405.654,200.671,127,0,7767,0
1788069405.884,200.901,127,0,7769,0
1788069406.117,201.135,127,0,7769,0
1788069406.345,201.363,127,0,7772,0
1788069406.579,201.596,127,0,7775,0
1788069406.806,201.824,128,0,7776,0
1788069407.032,202.050,128,0,7776,0
1788069407.259,202.277,128,0,7777,0
1788069407.486,202.503,128,0,7782,0
1788069407.715,202.733,129,0,7790,0
1788069407.949,202.967,129,0,7798,0
1788069408.184,203.202,129,0,7809,0
1788069408.413,203.431,129,0,7817,0
1788069408.647,203.665,129,0,7828,0
1788069408.943,203.961,129,0,7838,0
1788069409.164,204.182,129,0,7857,0
1788069409.398,204.415,129,0,7867,0
1788069409.630,204.648,129,0,7876,0
1788069409.861,204.879,129,0,7886,0
1788069410.095,205.113,129,0,7895,0
1788069410.333,205.351,129,0,7903,0
1788069410.557,205.575,129,0,7914,0
1788069410.791,205.809,129,0,7922,0
1788069411.017,206.034,129,0,7933,0
1788069411.248,206.266,129,0,7945,0
1788069411.473,206.491,129,0,7953,0
1788069411.699,206.716,129,0,7964,0
1788069411.928,206.946,129,0,7972,0
1788069412.158,207.175,129,0,7984,0
1788069412.384,207.402,130,0,7989,0
1788069412.612,207.629,130,0,7989,0
1788069412.839,207.857,130,0,7990,0
1788069413.066,208.084,130,0,7990,0
1788069413.294,208.312,130,0,7990,0
1788069413.518,208.536,130,0,7992,0
1788069413.749,208.766,130,0,7993,0
1788069413.974,208.992,130,0,7993,0
1788069414.202,209.220,130,0,7993,0
1788069414.433,209.451,130,0,7993,0
1788069414.662,209.680,130,0,7995,0
1788069414.888,209.906,130,0,7995,0
1788069415.116,210.134,130,0,7996,0
1788069415.346,210.364,130,0,7996,0
1788069415.574,210.592,130,0,7996,0
1788069415.800,210.818,130,0,7999,0
1788069416.027,211.045,130,0,8007,0
1788069416.252,211.270,130,0,8019,0
1788069416.483,211.500,130,0,8027,0
1788069416.708,211.726,130,0,8035,0
1788069416.943,211.961,130,0,8045,0
1788069417.169,212.186,130,0,8054,0
1788069417.401,212.419,130,0,8064,0
1788069417.631,212.649,130,0,8074,0
1788069417.862,212.879,130,0,8082,0
1788069418.093,213.111,130,0,8092,0
1788069418.326,213.344,130,0,8100,0
1788069418.557,213.575,130,0,8109,0
1788069418.784,213.801,130,0,8119,0
1788069419.013,214.030,130,0,8127,0
1788069419.242,214.260,130,0,8135,0
1788069419.471,214.489,130,0,8143,0
1788069419.700,214.718,130,0,8153,0
1788069419.937,214.955,131,0,8161,0
1788069420.167,215.185,131,0,8172,0
1788069420.396,215.414,131,0,8180,0
1788069420.626,215.644,131,0,8190,0
1788069420.855,215.873,132,0,8191,0
1788069421.082,216.100,132,0,8191,0
1788069421.306,216.324,132,0,8193,0
1788069421.534,216.552,132,0,8193,0
1788069421.759,216.777,132,0,8195,0
1788069421.983,217.001,132,0,8197,0
1788069422.214,217.232,132,0,8198,0
1788069422.442,217.460,132,0,8202,0
1788069422.673,217.690,132,0,8203,0
1788069422.898,217.916,132,0,8203,0
1788069423.128,218.146,132,0,8206,0
1788069423.354,218.372,132,0,8206,0
1788069423.581,218.599,132,0,8206,0
1788069423.809,218.827,132,0,8207,0
1788069424.038,219.056,132,0,8207,0
1788069424.266,219.284,132,0,8213,0
1788069424.497,219.515,132,0,8221,0
1788069424.728,219.746,132,0,8234,0
1788069424.960,219.978,132,0,8242,0
1788069425.188,220.206,133,0,8251,0
1788069425.418,220.436,133,0,8261,0
1788069425.642,220.660,133,0,8269,0
1788069425.871,220.889,133,0,8278,0
1788069426.099,221.117,133,0,8288,0
1788069426.331,221.349,133,0,8297,0
1788069426.559,221.576,137,0,8305,0
1788069426.789,221.807,137,0,8316,0
1788069427.016,222.034,137,0,8324,0
1788069427.242,222.260,140,0,8333,0
1788069427.467,222.485,141,0,8343,0
1788069427.696,222.714,141,0,8352,0
1788069427.924,222.942,141,0,8364,0
1788069428.150,223.168,141,0,8375,0
1788069428.380,223.398,141,0,8384,0
1788069428.609,223.627,141,0,8394,0
1788069428.833,223.851,141,0,8402,0
1788069429.056,224.074,141,0,8406,0
1788069429.285,224.303,141,0,8407,0
1788069429.513,224.530,141,0,8407,0
1788069429.743,224.760,141,0,8407,0
1788069429.975,224.993,141,0,8407,0
1788069430.204,225.222,142,0,8409,0
1788069430.429,225.446,142,0,8409,0
1788069430.655,225.673,142,0,8409,0
1788069430.885,225.902,142,0,8415,0
1788069431.114,226.132,142,0,8415,0
1788069431.345,226.363,142,0,8417,0
1788069431.572,226.590,143,0,8417,0
1788069431.798,226.816,143,0,8417,0
1788069432.025,227.043,143,0,8420,0
1788069432.247,227.265,143,0,8420,0
1788069432.476,227.494,143,0,8420,0
1788069432.708,227.726,143,0,8430,0
1788069432.938,227.956,143,0,8440,0
1788069433.168,228.186,143,0,8451,0
1788069433.393,228.410,143,0,8460,0
1788069433.624,228.641,143,0,8468,0
1788069433.846,228.864,143,0,8476,0
1788069434.076,229.094,143,0,8487,0
1788069434.305,229.323,144,0,8495,0
1788069434.531,229.549,144,0,8503,0
1788069434.759,229.777,144,0,8513,0
1788069434.986,230.003,144,0,8521,0
1788069435.217,230.235,144,0,8535,0
1788069435.445,230.463,144,0,8544,0
1788069435.675,230.692,144,0,8552,0
1788069435.901,230.919,144,0,8562,0
1788069436.131,231.149,144,0,8570,0
1788069436.362,231.380,144,0,8578,0
1788069436.591,231.609,144,0,8586,0
1788069436.822,231.839,144,0,8596,0
1788069437.057,232.075,144,0,8606,0
1788069437.283,232.300,144,0,8616,0
1788069437.510,232.528,144,0,8616,0
1788069437.738,232.756,144,0,8616,0
1788069437.966,232.984,144,0,8616,0
1788069438.193,233.211,144,0,8647,0
1788069438.425,233.443,144,0,8648,0
1788069438.653,233.670,144,0,8651,0
1788069438.884,233.902,144,0,8651,0
1788069439.113,234.131,144,0,8651,0
1788069439.344,234.362,144,0,8652,0
1788069439.572,234.590,144,0,8652,0
1788069439.799,234.817,144,0,8654,0
1788069440.026,235.044,144,0,8654,0
1788069440.252,235.270,144,0,8664,0
1788069440.486,235.503,144,0,8666,0
1788069440.714,235.732,144,0,8668,0
1788069440.943,235.961,144,0,8673,0
1788069441.172,236.190,144,0,8684,0
1788069441.394,236.412,144,0,8695,0
1788069441.626,236.644,144,0,8705,0
1788069441.850,236.868,144,0,8715,0
1788069442.079,237.097,144,0,8728,0
1788069442.311,237.329,144,0,8736,0
1788069442.543,237.561,144,0,8749,0
1788069442.773,237.790,144,0,8757,0
1788069443.003,238.020,144,0,8765,0
1788069443.232,238.249,144,0,8775,0
1788069443.457,238.475,144,0,8783,0
1788069443.682,238.700,144,0,8793,0
1788069443.909,238.926,144,0,8803,0
1788069444.137,239.155,144,0,8812,0
1788069444.363,239.381,144,0,8820,0
1788069444.592,239.610,144,0,8831,0
1788069444.821,239.839,144,0,8842,0
1788069445.049,240.067,144,0,8850,0
1788069445.275,240.292,144,0,8860,0
1788069445.505,240.523,144,0,8868,0
1788069445.733,240.751,144,0,8874,0
1788069445.961,240.979,144,0,8874,0
1788069446.191,241.209,144,0,8875,0
1788069446.421,241.438,144,0,8875,0
1788069446.650,241.668,144,0,8875,0
1788069446.879,241.896,144,0,8878,0
1788069447.109,242.127,144,0,8878,0
1788069447.334,242.352,144,0,8878,0
1788069447.567,242.585,144,0,8878,0
1788069447.792,242.810,144,0,8879,0
1788069448.018,243.036,145,0,8881,0
1788069448.246,243.264,145,0,8881,0
1788069448.472,243.490,145,0,8882,0
1788069448.700,243.718,145,0,8882,0
1788069448.926,243.943,145,0,8883,0
1788069449.151,244.169,145,0,8884,0
1788069449.376,244.394,145,0,8894,0
1788069449.599,244.617,145,0,8902,0
1788069449.827,244.845,145,0,8910,0
1788069450.056,245.074,145,0,8920,0
1788069450.282,245.300,145,0,8928,0
1788069450.509,245.527,148,0,8937,0
1788069450.734,245.752,149,0,8947,0
1788069450.963,245.981,149,0,8955,0
1788069451.192,246.210,149,0,8966,0
1788069451.417,246.435,149,0,8978,0
1788069451.642,246.660,149,0,8987,0
1788069451.867,246.885,149,0,8995,0
1788069452.090,247.108,149,0,9005,0
1788069452.316,247.334,149,0,9016,0
1788069452.542,247.560,149,0,9024,0
1788069452.773,247.790,149,0,9033,0
1788069453.002,248.019,149,0,9043,0
1788069453.235,248.253,149,0,9051,0
1788069453.466,248.484,150,0,9059,0
1788069453.692,248.710,150,0,9070,0
1788069453.924,248.941,150,0,9078,0
1788069454.148,249.166,150,0,9083,0
1788069454.377,249.395,150,0,9085,0
1788069454.606,249.623,150,0,9086,0
1788069454.836,249.853,150,0,9086,0
1788069455.067,250.085,150,0,9086,0
1788069455.292,250.309,150,0,9089,0
1788069455.519,250.537,150,0,9089,0
1788069455.745,250.762,151,0,9089,0
1788069455.974,250.992,151,0,9089,0
1788069456.198,251.216,151,0,9090,0
1788069456.428,251.445,151,0,9092,0
1788069456.654,251.672,151,0,9092,0
1788069456.881,251.899,151,0,9092,0
1788069457.109,252.126,151,0,9092,0
1788069457.335,252.353,151,0,9092,0
1788069457.568,252.585,151,0,9094,0
1788069457.795,252.813,151,0,9103,0
1788069458.026,253.044,151,0,9113,0
1788069458.255,253.272,151,0,9121,0
1788069458.476,253.494,151,0,9129,0
1788069458.706,253.724,152,0,9139,0
1788069458.932,253.950,152,0,9147,0
1788069459.159,254.176,152,0,9159,0
1788069459.389,254.406,152,0,9172,0
1788069459.615,254.633,152,0,9183,0
1788069459.845,254.862,152,0,9191,0
1788069460.077,255.094,152,0,9202,0
1788069460.304,255.322,152,0,9211,0
1788069460.533,255.551,152,0,9219,0
1788069460.762,255.779,152,0,9231,0
1788069460.991,256.008,153,0,9240,0
1788069461.219,256.237,153,0,9250,0
1788069461.452,256.470,153,0,9259,0
1788069461.685,256.703,153,0,9269,0
1788069461.916,256.934,153,0,9278,0
1788069462.146,257.164,153,0,9288,0
1788069462.376,257.394,154,0,9300,0
1788069462.602,257.620,154,0,9301,0
1788069462.829,257.847,154,0,9301,0
1788069463.060,258.078,154,0,9301,0
1788069463.286,258.304,154,0,9301,0
1788069463.517,258.535,154,0,9303,0
1788069463.747,258.765,154,0,9304,0
1788069463.975,258.993,155,0,9304,0
1788069464.205,259.222,155,0,9305,0
1788069464.430,259.447,155,0,9305,0
1788069464.660,259.678,155,0,9309,0
1788069464.886,259.904,155,0,9315,0
1788069465.118,260.135,155,0,9315,0
1788069465.346,260.363,155,0,9316,0
1788069465.576,260.593,155,0,9316,0
1788069465.805,260.823,155,0,9316,0
1788069466.033,261.050,155,0,9322,0
1788069466.263,261.281,155,0,9330,0
1788069466.490,261.508,155,0,9339,0
1788069466.719,261.737,155,0,9349,0
1788069466.950,261.968,155,0,9357,0
1788069467.179,262.197,155,0,9365,0
1788069467.410,262.428,155,0,9375,0
1788069467.638,262.656,155,0,9383,0
1788069467.867,262.885,155,0,9393,0
1788069468.090,263.108,155,0,9403,0
1788069468.318,263.335,155,0,9411,0
1788069468.547,263.565,155,0,9419,0
1788069468.780,263.797,155,0,9430,0
1788069469.010,264.027,155,0,9438,0
1788069469.240,264.258,155,0,9447,0
1788069469.467,264.485,155,0,9455,0
1788069469.691,264.708,155,0,9465,0
1788069469.919,264.937,155,0,9473,0
1788069470.152,265.170,155,0,9481,0
1788069470.504,265.522,155,0,9591,0
1788069470.741,265.758,155,0,9605,0
1788069470.976,265.993,155,0,9622,0
1788069471.214,266.232,155,0,9622,0
1788069471.440,266.458,155,0,9624,0
1788069471.665,266.683,155,0,9624,0
1788069471.889,266.907,155,0,9628,0
1788069472.121,267.139,155,0,9634,0
1788069472.349,267.367,155,0,9635,0
1788069472.576,267.594,155,0,9635,0
1788069472.806,267.824,155,0,9636,0
1788069473.032,268.050,155,0,9636,0
1788069473.262,268.280,155,0,9638,0
1788069473.488,268.506,155,0,9638,0
1788069473.717,268.735,155,0,9638,0
1788069473.945,268.962,155,0,9638,0
1788069474.167,269.185,155,0,9639,0
1788069474.397,269.414,155,0,9643,0
1788069474.623,269.641,159,0,9651,0
1788069474.852,269.870,159,0,9661,0
1788069475.085,270.102,160,0,9669,0
1788069475.314,270.332,160,0,9690,0
1788069475.543,270.561,160,0,9701,0
1788069475.776,270.793,160,0,9709,0
1788069476.001,271.019,160,0,9721,0
1788069476.226,271.243,160,0,9732,0
1788069476.457,271.475,160,0,9740,0
1788069476.682,271.700,160,0,9748,0
1788069476.909,271.927,160,0,9758,0
1788069477.137,272.155,161,0,9766,0
1788069477.367,272.384,161,0,9775,0
1788069477.600,272.618,161,0,9785,0
1788069477.831,272.848,161,0,9793,0
1788069478.060,273.078,161,0,9803,0
1788069478.286,273.304,161,0,9811,0
1788069478.513,273.530,161,0,9819,0
1788069478.744,273.761,161,0,9828,0
1788069478.973,273.991,162,0,9838,0
1788069479.204,274.221,162,0,9844,0
1788069479.430,274.448,162,0,9844,0
1788069479.661,274.679,163,0,9844,0
1788069479.886,274.904,164,0,9844,0
1788069480.114,275.131,164,0,9844,0
1788069480.342,275.360,164,0,9847,0
1788069480.573,275.590,164,0,9847,0
1788069480.803,275.821,164,0,9849,0
1788069481.055,276.073,164,0,9850,0
1788069481.296,276.314,164,0,9858,0
1788069481.547,276.565,164,0,9860,0
1788069481.806,276.823,164,0,9864,0
1788069482.038,277.055,164,0,9870,0
1788069482.266,277.284,164,0,9870,0
1788069482.497,277.514,164,0,9879,0
1788069482.723,277.741,164,0,9883,0
1788069482.951,277.969,164,0,9893,0
1788069483.179,278.197,164,0,9905,0
1788069483.414,278.431,164,0,9913,0
1788069483.645,278.663,164,0,9925,0
1788069483.871,278.889,164,0,9936,0
1788069484.105,279.123,164,0,9946,0
1788069484.336,279.354,164,0,9958,0
1788069484.566,279.584,164,0,9966,0
1788069484.792,279.810,164,0,9979,0
1788069485.019,280.037,164,0,9987,0
1788069485.248,280.266,164,0,10040,0
1788069485.478,280.496,164,0,10070,0
1788069485.709,280.726,164,0,10086,0
1788069485.947,280.964,164,0,10095,0
1788069486.174,281.192,164,0,10107,0
1788069486.410,281.428,164,0,10115,0
1788069486.636,281.654,164,0,10124,0
1788069486.868,281.886,164,0,10136,0
1788069487.111,282.129,164,0,10144,0
1788069487.345,282.362,164,0,10156,0
1788069487.574,282.592,164,0,10164,0
1788069487.805,282.823,164,0,10168,0
1788069488.036,283.054,164,0,10168,0
1788069488.270,283.287,164,0,10168,0
1788069488.499,283.517,164,0,10168,0
1788069488.735,283.753,166,0,10170,0
1788069488.967,283.984,166,0,10173,0
1788069489.204,284.222,167,0,10173,0
1788069489.439,284.457,167,0,10173,0
1788069489.669,284.687,167,0,10173,0
1788069489.900,284.917,167,0,10173,0
1788069490.135,285.153,168,0,10175,0
1788069490.367,285.385,168,0,10176,0
1788069490.603,285.621,168,0,10176,0
1788069490.834,285.852,168,0,10178,0
1788069491.068,286.086,168,0,10178,0
1788069491.299,286.317,168,0,10182,0
1788069491.531,286.548,168,0,10192,0
1788069491.764,286.782,168,0,10200,0
1788069492.000,287.018,168,0,10211,0
1788069492.235,287.253,168,0,10221,0
1788069492.467,287.485,168,0,10230,0
1788069492.701,287.718,168,0,10238,0
1788069492.932,287.950,168,0,10246,0
1788069493.167,288.184,168,0,10254,0
1788069493.402,288.420,168,0,10262,0
1788069493.634,288.652,168,0,10271,0
1788069493.860,288.878,168,0,10279,0
1788069494.093,289.111,168,0,10287,0
1788069494.326,289.344,168,0,10295,0
1788069494.562,289.579,168,0,10303,0
1788069494.793,289.811,169,0,10311,0
1788069495.022,290.040,169,0,10319,0
1788069495.254,290.272,169,0,10328,0
1788069495.484,290.502,169,0,10336,0
1788069495.720,290.737,169,0,10344,0
1788069495.954,290.972,169,0,10354,0
1788069496.186,291.204,169,0,10362,0
1788069496.420,291.437,169,0,10370,0
1788069496.646,291.663,169,0,10372,0
1788069496.879,291.897,169,0,10374,0
1788069497.108,292.125,169,0,10375,0
1788069497.332,292.350,169,0,10377,0
1788069498.245,293.263,169,0,10383,0
1788069498.482,293.500,191,0,10393,0
1788069498.756,293.773,213,0,10412,0
1788069499.018,294.036,213,0,10417,0
1788069499.262,294.280,213,0,10417,0
1788069499.497,294.514,213,0,10417,0
1788069499.729,294.747,213,0,10417,0
1788069499.962,294.980,213,0,10417,0
1788069500.197,295.214,213,0,10428,0
1788069500.433,295.451,213,0,10436,0
1788069500.661,295.678,213,0,10448,0
1788069500.890,295.907,213,0,10456,0
1788069501.131,296.149,213,0,10467,0
1788069501.358,296.376,213,0,10475,0
1788069501.592,296.609,213,0,10494,0
1788069501.848,296.866,213,0,10505,0
1788069502.079,297.097,213,0,10516,0
1788069502.307,297.325,213,0,10528,0
1788069502.556,297.574,213,0,10539,0
1788069502.788,297.806,213,0,10550,0
1788069503.024,298.041,216,0,10559,0
1788069503.257,298.274,216,0,10567,0
1788069503.485,298.503,216,0,10575,0
1788069503.752,298.770,217,0,10584,0
1788069504.014,299.032,217,0,10594,0
1788069504.241,299.259,217,0,10604,0
1788069504.475,299.492,217,0,10612,0
1788069504.716,299.734,217,0,10624,0
1788069504.952,299.969,217,0,10631,0
1788069505.200,300.217,217,0,10631,0
1788069505.440,300.458,217,0,10631,0
1788069505.688,300.706,217,0,10631,0
1788069505.932,300.950,217,0,10631,0
1788069506.171,301.189,217,0,10633,0
1788069506.423,301.441,217,0,10635,0
1788069506.671,301.688,217,0,10635,0
1788069506.906,301.924,217,0,10635,0
1788069507.153,302.170,217,0,10635,0
1788069507.391,302.408,217,0,10641,0
1788069507.624,302.642,217,0,10643,0
1788069507.867,302.884,217,0,10644,0
1788069508.112,303.130,218,0,10644,0
1788069508.339,303.357,218,0,10644,0
1788069508.584,303.602,218,0,10650,0
1788069508.832,303.849,218,0,10660,0
1788069509.073,304.091,218,0,10669,0
1788069509.320,304.337,218,0,10679,0
1788069509.561,304.579,218,0,10687,0
1788069509.796,304.813,218,0,10697,0
1788069510.038,305.055,218,0,10705,0
1788069510.287,305.305,218,0,10715,0
1788069510.529,305.547,218,0,10724,0
1788069510.763,305.780,218,0,10734,0
1788069510.989,306.007,218,0,10742,0
1788069511.232,306.250,218,0,10756,0
1788069511.464,306.482,218,0,10764,0
1788069511.690,306.708,218,0,10773,0
1788069511.918,306.935,218,0,10783,0
1788069512.147,307.165,218,0,10793,0
1788069512.389,307.407,218,0,10802,0
1788069512.626,307.644,218,0,10813,0
1788069512.869,307.887,218,0,10822,0
1788069513.098,308.116,218,0,10833,0
1788069513.341,308.359,218,0,10841,0
1788069513.567,308.584,218,0,10841,0
1788069513.796,308.814,218,0,10842,0
1788069514.027,309.045,218,0,10842,0
1788069514.252,309.269,218,0,10842,0
1788069514.492,309.510,218,0,10844,0
1788069514.751,309.769,218,0,10844,0
1788069514.977,309.995,218,0,10844,0
1788069515.218,310.236,218,0,10845,0
1788069515.452,310.470,219,0,10845,0
1788069515.685,310.703,219,0,10848,0
1788069515.974,310.992,219,0,10848,0
1788069516.236,311.254,219,0,10849,0
1788069516.467,311.484,219,0,10849,0
1788069516.712,311.730,219,0,10851,0
1788069516.958,311.976,219,0,10855,0
1788069517.187,312.205,219,0,10866,0
1788069517.416,312.434,219,0,10874,0
1788069517.647,312.664,219,0,10885,0
1788069517.889,312.907,219,0,10894,0
1788069518.115,313.133,219,0,10905,0
1788069518.355,313.372,219,0,10913,0
1788069518.588,313.606,219,0,10924,0
1788069518.820,313.837,219,0,10933,0
1788069519.052,314.070,219,0,10941,0
1788069519.329,314.347,219,0,10951,0
1788069519.563,314.581,219,0,10961,0
1788069519.800,314.818,219,0,10972,0
1788069520.030,315.047,219,0,10980,0
1788069520.362,315.380,219,0,10989,0
1788069520.774,315.792,219,0,11002,0
1788069521.097,316.115,219,0,11038,0
1788069521.424,316.442,219,0,11059,0
1788069521.683,316.700,219,0,11072,0
1788069521.924,316.942,219,0,11084,0
1788069522.202,317.220,219,0,11094,0
1788069522.466,317.483,219,0,11096,0
1788069522.715,317.733,222,0,11096,0
1788069522.958,317.976,222,0,11098,0
1788069523.215,318.233,222,0,11098,0
1788069523.457,318.475,222,0,11101,0
1788069523.718,318.736,222,0,11102,0
1788069523.953,318.970,222,0,11102,0
1788069524.187,319.205,222,0,11103,0
1788069524.504,319.522,222,0,11103,0
1788069524.738,319.756,222,0,11108,0
1788069524.970,319.988,222,0,11108,0
1788069525.197,320.215,222,0,11109,0
1788069525.434,320.452,222,0,11109,0
1788069525.665,320.682,222,0,11109,0
1788069525.899,320.916,222,0,11117,0
1788069526.132,321.150,222,0,11131,0
1788069526.363,321.381,222,0,11144,0
1788069526.600,321.617,222,0,11152,0
1788069526.836,321.854,222,0,11162,0
1788069527.148,322.166,222,0,11170,0
1788069527.380,322.397,223,0,11183,0
1788069527.637,322.655,225,0,11193,0
